,date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
6677,2024-02-01,Feb 2024,EUR,European Region,Denmark,DNK,0.0,,,0.0,,,0.0,1.0,,
6678,2024-02-01,Feb 2024,EUR,European Region,Estonia,EST,0.0,,,0.0,,,0.0,1.0,,
6679,2024-02-01,Feb 2024,EUR,European Region,Finland,FIN,0.0,,,0.0,,,0.0,1.0,,
6680,2024-02-01,Feb 2024,EUR,European Region,France,FRA,0.0,,,0.0,,,0.0,1.0,,
6681,2024-02-01,Feb 2024,EUR,European Region,Georgia,GEO,0.0,,,0.0,,,0.0,1.0,,
6682,2024-02-01,Feb 2024,EUR,European Region,Germany,DEU,0.0,,,0.0,,,0.0,1.0,,
6683,2024-02-01,Feb 2024,EUR,European Region,Greece,GRC,0.0,,,0.0,,,0.0,1.0,,
6684,2024-02-01,Feb 2024,EUR,European Region,Holy See,VAT,0.0,,,0.0,,,0.0,1.0,,
6685,2024-02-01,Feb 2024,EUR,European Region,Hungary,HUN,0.0,,,0.0,,,0.0,1.0,,
6686,2024-02-01,Feb 2024,EUR,European Region,Iceland,ISL,0.0,,,0.0,,,0.0,1.0,,
6687,2024-02-01,Feb 2024,EUR,European Region,Ireland,IRL,0.0,,,0.0,,,0.0,1.0,,
6688,2024-02-01,Feb 2024,EUR,European Region,Israel,ISR,0.0,,,0.0,,,0.0,1.0,,
6689,2024-02-01,Feb 2024,EUR,European Region,Italy,ITA,0.0,,,0.0,,,0.0,1.0,,
6690,2024-02-01,Feb 2024,EUR,European Region,Kazakhstan,KAZ,0.0,,,0.0,,,0.0,1.0,,
6691,2024-02-01,Feb 2024,EUR,European Region,Kyrgyzstan,KGZ,0.0,,,0.0,,,0.0,1.0,,
6692,2024-02-01,Feb 2024,EUR,European Region,Latvia,LVA,0.0,,,0.0,,,0.0,1.0,,
6693,2024-02-01,Feb 2024,EUR,European Region,Liechtenstein,LIE,0.0,,,0.0,,,0.0,1.0,,
6694,2024-02-01,Feb 2024,EUR,European Region,Lithuania,LTU,0.0,,,0.0,,,0.0,1.0,,
6695,2024-02-01,Feb 2024,EUR,European Region,Luxembourg,LUX,0.0,,,0.0,,,0.0,1.0,,
6696,2024-02-01,Feb 2024,EUR,European Region,Malta,MLT,0.0,,,0.0,,,0.0,1.0,,
6697,2024-02-01,Feb 2024,EUR,European Region,Mayotte,MYT,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6698,2024-02-01,Feb 2024,EUR,European Region,Monaco,MCO,0.0,,,0.0,,,0.0,1.0,,
6699,2024-02-01,Feb 2024,EUR,European Region,Montenegro,MNE,0.0,,,0.0,,,0.0,1.0,,
6700,2024-02-01,Feb 2024,EUR,European Region,Netherlands (Kingdom of the),NLD,0.0,,,0.0,,,0.0,1.0,,
6701,2024-02-01,Feb 2024,EUR,European Region,North Macedonia,MKD,0.0,,,0.0,,,0.0,1.0,,
6702,2024-02-01,Feb 2024,EUR,European Region,Norway,NOR,0.0,,,0.0,,,0.0,1.0,,
6703,2024-02-01,Feb 2024,EUR,European Region,Poland,POL,0.0,,,0.0,,,0.0,1.0,,
6704,2024-02-01,Feb 2024,EUR,European Region,Portugal,PRT,0.0,,,0.0,,,0.0,1.0,,
6705,2024-02-01,Feb 2024,EUR,European Region,Republic of Moldova,MDA,0.0,,,0.0,,,0.0,1.0,,
6706,2024-02-01,Feb 2024,EUR,European Region,Romania,ROU,0.0,,,0.0,,,0.0,1.0,,
6707,2024-02-01,Feb 2024,EUR,European Region,Russian Federation,RUS,0.0,,,0.0,,,0.0,1.0,,
6708,2024-02-01,Feb 2024,EUR,European Region,Réunion,REU,18.0,,,0.0,0.0,,0.0,0.1853019681378523,,
6709,2024-02-01,Feb 2024,EUR,European Region,San Marino,SMR,0.0,,,0.0,,,0.0,1.0,,
6710,2024-02-01,Feb 2024,EUR,European Region,Serbia,SRB,0.0,,,0.0,,,0.0,1.0,,
6711,2024-02-01,Feb 2024,EUR,European Region,Slovakia,SVK,0.0,,,0.0,,,0.0,1.0,,
6712,2024-02-01,Feb 2024,EUR,European Region,Slovenia,SVN,0.0,,,0.0,,,0.0,1.0,,
6713,2024-02-01,Feb 2024,EUR,European Region,Spain,ESP,0.0,,,0.0,,,0.0,1.0,,
6714,2024-02-01,Feb 2024,EUR,European Region,Sweden,SWE,0.0,,,0.0,,,0.0,1.0,,
6715,2024-02-01,Feb 2024,EUR,European Region,Switzerland,CHE,0.0,,,0.0,,,0.0,1.0,,
6716,2024-02-01,Feb 2024,EUR,European Region,Tajikistan,TJK,0.0,,,0.0,,,0.0,1.0,,
6717,2024-02-01,Feb 2024,EUR,European Region,Turkmenistan,TKM,0.0,,,0.0,,,0.0,1.0,,
6718,2024-02-01,Feb 2024,EUR,European Region,Türkiye,TUR,0.0,,,0.0,,,0.0,1.0,,
6719,2024-02-01,Feb 2024,EUR,European Region,Ukraine,UKR,0.0,,,0.0,,,0.0,1.0,,
6720,2024-02-01,Feb 2024,EUR,European Region,United Kingdom of Great Britain and Northern Ireland,GBR,0.0,,,0.0,,,0.0,1.0,,
6721,2024-02-01,Feb 2024,EUR,European Region,Uzbekistan,UZB,0.0,,,0.0,,,0.0,1.0,,
6722,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Bangladesh,BGD,339.0,339.0,,3.0,0.008849557522123894,,0.001828722907695847,0.02564298552512434,,
6723,2024-02-01,Feb 2024,SEAR,South-East Asia Region,India,IND,5429.0,,,2.0,0.0003683919690550746,,4.461709059177492e-05,0.001330118273124422,,
6724,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Maldives,MDV,120.0,120.0,0.0,,,0.0,,,0.0,0.03027297257742012
6725,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Myanmar,MMR,181.0,181.0,,0.0,0.0,,0.0,0.02017426981295012,,
6726,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Nepal,NPL,408.0,,,0.0,0.0,,0.0,0.009000620919689784,,
6727,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Sri Lanka,LKA,7360.0,,,,,,,,,
6728,2024-02-01,Feb 2024,SEAR,South-East Asia Region,Thailand,THA,7123.0,7123.0,1976.0,8.0,0.001123122279938228,0.2774112031447424,0.0004850052381668912,0.002211792808083972,0.2670364156034345,0.287968458829953
6729,2024-02-01,Feb 2024,WPR,Western Pacific Region,Australia,AUS,103.0,,,,,,,,,
6730,2024-02-01,Feb 2024,WPR,Western Pacific Region,Cambodia,KHM,1594.0,,,5.0,0.003136762860727729,,0.001019258597197977,0.007304857118946129,,
6731,2024-02-01,Feb 2024,WPR,Western Pacific Region,China,CHN,42.0,,,,,,,,,
6732,2024-02-01,Feb 2024,WPR,Western Pacific Region,Cook Islands,COK,0.0,,,,,,,,,
6733,2024-02-01,Feb 2024,WPR,Western Pacific Region,Fiji,FJI,1069.0,,,,,,,,,
6734,2024-02-01,Feb 2024,WPR,Western Pacific Region,French Polynesia,PYF,16.0,,0.0,0.0,0.0,0.0,0.0,0.2059072142078227,0.0,0.2059072142078227
6735,2024-02-01,Feb 2024,WPR,Western Pacific Region,Kiribati,KIR,0.0,,,,,,,,,
6736,2024-02-01,Feb 2024,WPR,Western Pacific Region,Lao People's Democratic Republic,LAO,587.0,,,3.0,0.005110732538330494,,0.001055198545327258,0.01486251459348376,,
6737,2024-02-01,Feb 2024,WPR,Western Pacific Region,Malaysia,MYS,13954.0,,,10.0,0.0007166403898523721,,0.0003437087126007597,0.001317530980291263,,
6738,2024-02-01,Feb 2024,WPR,Western Pacific Region,Marshall Islands,MHL,0.0,,,,,,,,,
6739,2024-02-01,Feb 2024,WPR,Western Pacific Region,Micronesia (Federated States of),FSM,5.0,,,,,,,,,
6740,2024-02-01,Feb 2024,WPR,Western Pacific Region,New Caledonia,NCL,6.0,,,,,,,,,
6741,2024-02-01,Feb 2024,WPR,Western Pacific Region,Niue,NIU,0.0,,,,,,,,,
6742,2024-02-01,Feb 2024,WPR,Western Pacific Region,Northern Mariana Islands (Commonwealth of the),MNP,0.0,,,,,,,,,
6743,2024-02-01,Feb 2024,WPR,Western Pacific Region,Palau,PLW,1.0,,,,,,,,,
6744,2024-02-01,Feb 2024,WPR,Western Pacific Region,Pitcairn Islands,PCN,0.0,,,,,,,,,
6745,2024-02-01,Feb 2024,WPR,Western Pacific Region,Samoa,WSM,31.0,,,,,,,,,
6746,2024-02-01,Feb 2024,WPR,Western Pacific Region,Singapore,SGP,2261.0,,,,,,,,,
6747,2024-02-01,Feb 2024,WPR,Western Pacific Region,Solomon Islands,SLB,7.0,,,,,,,,,
6748,2024-02-01,Feb 2024,WPR,Western Pacific Region,Tokelau,TKL,1.0,,,,,,,,,
6749,2024-02-01,Feb 2024,WPR,Western Pacific Region,Tonga,TON,0.0,,,,,,,,,
6750,2024-02-01,Feb 2024,WPR,Western Pacific Region,Tuvalu,TUV,0.0,,,,,,,,,
6751,2024-02-01,Feb 2024,WPR,Western Pacific Region,Vanuatu,VUT,15.0,,,,,,,,,
6752,2024-02-01,Feb 2024,WPR,Western Pacific Region,Viet Nam,VNM,4324.0,,,2.0,0.0004625346901017577,,5.602000600171227e-05,0.001669825206133876,,
6753,2024-02-01,Feb 2024,WPR,Western Pacific Region,Wallis and Futuna,WLF,16.0,,,,,,,,,
6754,2024-03-01,Mar 2024,AFR,African Region,Angola,AGO,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6755,2024-03-01,Mar 2024,AFR,African Region,Benin,BEN,0.0,0.0,,0.0,,,0.0,1.0,,
6756,2024-03-01,Mar 2024,AFR,African Region,Burkina Faso,BFA,2898.0,821.0,129.0,7.0,0.002415458937198068,0.04451345755693582,0.0009716740641168485,0.004970396999540395,0.03729583478948367,0.05266779001169108
6757,2024-03-01,Mar 2024,AFR,African Region,Burundi,BDI,0.0,0.0,,,,,,,,
6758,2024-03-01,Mar 2024,AFR,African Region,Cabo Verde,CPV,120.0,54.0,,0.0,0.0,,0.0,0.03027297257742012,,
6759,2024-03-01,Mar 2024,AFR,African Region,Cameroon,CMR,0.0,0.0,,0.0,,,0.0,1.0,,
6760,2024-03-01,Mar 2024,AFR,African Region,Central African Republic,CAF,0.0,0.0,,,,,,,,
6761,2024-03-01,Mar 2024,AFR,African Region,Chad,TCD,0.0,0.0,,,,,,,,
6762,2024-03-01,Mar 2024,AFR,African Region,Congo,COG,0.0,0.0,,,,,,,,
6763,2024-03-01,Mar 2024,AFR,African Region,Côte d'Ivoire,CIV,42.0,5.0,,0.0,0.0,,0.0,0.0840838549403552,,
6764,2024-03-01,Mar 2024,AFR,African Region,Eritrea,ERI,1463.0,,,,,,,,,
6765,2024-03-01,Mar 2024,AFR,African Region,Ethiopia,ETH,150.0,150.0,58.0,0.0,0.0,0.3866666666666667,0.0,0.02429259716610854,0.3083573071668723,0.4695466577934858
6766,2024-03-01,Mar 2024,AFR,African Region,Gabon,GAB,0.0,,,0.0,,,0.0,1.0,,
6767,2024-03-01,Mar 2024,AFR,African Region,Gambia,GMB,0.0,,,0.0,,,0.0,1.0,,
6768,2024-03-01,Mar 2024,AFR,African Region,Ghana,GHA,0.0,,,0.0,,,0.0,1.0,,
6769,2024-03-01,Mar 2024,AFR,African Region,Guinea,GIN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6770,2024-03-01,Mar 2024,AFR,African Region,Guinea-Bissau,GNB,0.0,,,0.0,,,0.0,1.0,,
6771,2024-03-01,Mar 2024,AFR,African Region,Kenya,KEN,0.0,,,0.0,,,0.0,1.0,,
6772,2024-03-01,Mar 2024,AFR,African Region,Liberia,LBR,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694166475528192,0.0,0.3694166475528192
6773,2024-03-01,Mar 2024,AFR,African Region,Madagascar,MDG,0.0,0.0,,,,,,,,
6774,2024-03-01,Mar 2024,AFR,African Region,Malawi,MWI,0.0,0.0,,0.0,,,0.0,1.0,,
6775,2024-03-01,Mar 2024,AFR,African Region,Mali,MLI,1122.0,186.0,1.0,1.0,0.00089126559714795,0.00089126559714795,2.256463666635158e-05,0.004955709153679481,2.256463666635158e-05,0.004955709153679481
6776,2024-03-01,Mar 2024,AFR,African Region,Mauritania,MRT,243.0,0.0,,0.0,0.0,,0.0,0.01506592982749988,,
6777,2024-03-01,Mar 2024,AFR,African Region,Mauritius,MUS,2067.0,2067.0,,0.0,0.0,,0.0,0.001783062276246838,,
6778,2024-03-01,Mar 2024,AFR,African Region,Mozambique,MOZ,0.0,0.0,,,,,,,,
6779,2024-03-01,Mar 2024,AFR,African Region,Namibia,NAM,0.0,0.0,,,,,,,,
6780,2024-03-01,Mar 2024,AFR,African Region,Niger,NER,31.0,,,2.0,0.06451612903225806,,0.007910983461854707,0.2142161571634023,,
6781,2024-03-01,Mar 2024,AFR,African Region,Rwanda,RWA,0.0,,,0.0,,,0.0,1.0,,
6782,2024-03-01,Mar 2024,AFR,African Region,Sao Tome and Principe,STP,3.0,3.0,,0.0,0.0,,0.0,0.7075982261787133,,
6783,2024-03-01,Mar 2024,AFR,African Region,Senegal,SEN,29.0,1.0,,0.0,0.0,,0.0,0.1194448690695027,,
6784,2024-03-01,Mar 2024,AFR,African Region,Seychelles,SYC,395.0,29.0,,,,,,,,
6785,2024-03-01,Mar 2024,AFR,African Region,Sierra Leone,SLE,0.0,,,0.0,,,0.0,1.0,,
6786,2024-03-01,Mar 2024,AFR,African Region,South Sudan,SSD,0.0,0.0,,,,,,,,
6787,2024-03-01,Mar 2024,AFR,African Region,Togo,TGO,0.0,,,0.0,,,0.0,1.0,,
6788,2024-03-01,Mar 2024,AFR,African Region,Uganda,UGA,0.0,0.0,,,,,,,,
6789,2024-03-01,Mar 2024,AFR,African Region,United Republic of Tanzania,TZA,3.0,0.0,,0.0,0.0,,0.0,0.7075982261787133,,
6790,2024-03-01,Mar 2024,AFR,African Region,Zambia,ZMB,0.0,0.0,,,,,,,,
6791,2024-03-01,Mar 2024,AFR,African Region,Zimbabwe,ZWE,0.0,0.0,,,,,,,,
6792,2024-03-01,Mar 2024,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
6793,2024-03-01,Mar 2024,AMR,Region of the Americas,Antigua and Barbuda,ATG,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6794,2024-03-01,Mar 2024,AMR,Region of the Americas,Argentina,ARG,229735.0,65866.0,645.0,104.0,0.0004526954969856574,0.00280758264957451,0.0003698995376171667,0.0005484900827830388,0.002595333775565612,0.00303252545146834
6795,2024-03-01,Mar 2024,AMR,Region of the Americas,Aruba,ABW,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034
6796,2024-03-01,Mar 2024,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
6797,2024-03-01,Mar 2024,AMR,Region of the Americas,Barbados,BRB,214.0,188.0,0.0,0.0,0.0,0.0,0.0,0.01709003437446599,0.0,0.01709003437446599
6798,2024-03-01,Mar 2024,AMR,Region of the Americas,Belize,BLZ,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.09025110096033429,0.0,0.09025110096033429
6799,2024-03-01,Mar 2024,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6800,2024-03-01,Mar 2024,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,9096.0,2031.0,41.0,0.0,0.0,0.004507475813544415,0.0,0.0004054674080221509,0.003236526174262603,0.006109982629772638
6801,2024-03-01,Mar 2024,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,55.0,48.0,0.0,0.0,0.0,0.0,0.0,0.06487076082542464,0.0,0.06487076082542464
6802,2024-03-01,Mar 2024,AMR,Region of the Americas,Brazil,BRA,2293343.0,1412330.0,2054.0,1671.0,0.0007286306496673197,0.0008956357596748502,0.0006941217713123644,0.0007644101402844175,0.0008573338069595562,0.0009352068839268208
6803,2024-03-01,Mar 2024,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
6804,2024-03-01,Mar 2024,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6805,2024-03-01,Mar 2024,AMR,Region of the Americas,Cayman Islands,CYM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6806,2024-03-01,Mar 2024,AMR,Region of the Americas,Chile,CHL,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0948905874149899,0.0,0.0948905874149899
6807,2024-03-01,Mar 2024,AMR,Region of the Americas,Colombia,COL,27938.0,17968.0,239.0,15.0,0.0005369031426730618,0.008554656739924118,0.0003005307610472874,0.0008853857168098269,0.007508207048602124,0.009705144040568658
6808,2024-03-01,Mar 2024,AMR,Region of the Americas,Costa Rica,CRI,961.0,60.0,0.0,0.0,0.0,0.0,0.0,0.003831226292681223,0.0,0.003831226292681223
6809,2024-03-01,Mar 2024,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
6810,2024-03-01,Mar 2024,AMR,Region of the Americas,Curaçao,CUW,128.0,106.0,0.0,0.0,0.0,0.0,0.0,0.02840805344354391,0.0,0.02840805344354391
6811,2024-03-01,Mar 2024,AMR,Region of the Americas,Dominican Republic,DOM,1046.0,138.0,7.0,1.0,0.0009560229445506692,0.006692160611854685,2.420411241445372e-05,0.005314993239550647,0.002694704116379949,0.01373952668922107
6812,2024-03-01,Mar 2024,AMR,Region of the Americas,Ecuador,ECU,7601.0,7601.0,26.0,8.0,0.001052493093014077,0.00342060255229575,0.0004544978552047337,0.002072772036959306,0.002235630834027685,0.005007986207024873
6813,2024-03-01,Mar 2024,AMR,Region of the Americas,El Salvador,SLV,479.0,10.0,0.0,0.0,0.0,0.0,0.0,0.007671631379129074,0.0,0.007671631379129074
6814,2024-03-01,Mar 2024,AMR,Region of the Americas,French Guiana,GUF,3867.0,1253.0,0.0,0.0,0.0,0.0,0.0,0.000953483457910255,0.0,0.000953483457910255
6815,2024-03-01,Mar 2024,AMR,Region of the Americas,Grenada,GRD,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424735977225257,0.0,0.1424735977225257
6816,2024-03-01,Mar 2024,AMR,Region of the Americas,Guadeloupe,GLP,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004600484520745437,0.0,0.004600484520745437
6817,2024-03-01,Mar 2024,AMR,Region of the Americas,Guatemala,GTM,4188.0,209.0,9.0,7.0,0.001671442215854823,0.002148997134670487,0.0006722622185929287,0.003440758574176517,0.0009831144669933687,0.004075528913529066
6818,2024-03-01,Mar 2024,AMR,Region of the Americas,Guyana,GUY,3457.0,821.0,86.0,0.0,0.0,0.02487706103557998,0.0,0.001066506218638511,0.01994546944690522,0.03063279612618053
6819,2024-03-01,Mar 2024,AMR,Region of the Americas,Honduras,HND,3630.0,783.0,36.0,0.0,0.0,0.009917355371900827,0.0,0.001015704058374402,0.006955389247421912,0.01370359939267018
6820,2024-03-01,Mar 2024,AMR,Region of the Americas,Jamaica,JAM,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01186714456506577,0.0,0.01186714456506577
6821,2024-03-01,Mar 2024,AMR,Region of the Americas,Martinique,MTQ,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317501743276941,0.0,0.00317501743276941
6822,2024-03-01,Mar 2024,AMR,Region of the Americas,Mexico,MEX,12467.0,2227.0,68.0,12.0,0.00096254110852651,0.005454399614983557,0.0004974548071401363,0.001680761315833196,0.004237970415366991,0.006909698024098798
6823,2024-03-01,Mar 2024,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6824,2024-03-01,Mar 2024,AMR,Region of the Americas,Nicaragua,NIC,4172.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0008838085048824456,0.0,0.0008838085048824456
6825,2024-03-01,Mar 2024,AMR,Region of the Americas,Panama,PAN,891.0,708.0,5.0,2.0,0.002244668911335578,0.005611672278338945,0.0002719555117725221,0.008084777143177235,0.001824530367711276,0.0130468263751784
6826,2024-03-01,Mar 2024,AMR,Region of the Americas,Paraguay,PRY,50768.0,5726.0,0.0,22.0,0.0004333438386385125,0.0,0.000271593571216251,0.0006560147076364321,0.0,7.265886853110893e-05
6827,2024-03-01,Mar 2024,AMR,Region of the Americas,Peru,PER,70071.0,67781.0,137.0,40.0,0.0005708495668678912,0.001955159766522527,0.0004078536387010433,0.0007772548285575982,0.001641731437081918,0.002310906841345159
6828,2024-03-01,Mar 2024,AMR,Region of the Americas,Puerto Rico,PRI,222.0,196.0,7.0,0.0,0.0,0.03153153153153153,0.0,0.01647928035244106,0.01276946691690529,0.06388515743808088
6829,2024-03-01,Mar 2024,AMR,Region of the Americas,Saint Barthélemy,BLM,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362671168799429,0.0,0.3362671168799429
6830,2024-03-01,Mar 2024,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2470526380004709,0.0,0.2470526380004709
6831,2024-03-01,Mar 2024,AMR,Region of the Americas,Saint Lucia,LCA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6832,2024-03-01,Mar 2024,AMR,Region of the Americas,Saint Martin (French part),MAF,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041993976357587,0.0,0.08041993976357587
6833,2024-03-01,Mar 2024,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581
6834,2024-03-01,Mar 2024,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.1194448690695027,0.0,0.1194448690695027
6835,2024-03-01,Mar 2024,AMR,Region of the Americas,Suriname,SUR,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.1950643229690932,0.0,0.1950643229690932
6836,2024-03-01,Mar 2024,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
6837,2024-03-01,Mar 2024,AMR,Region of the Americas,Turks and Caicos Islands,TCA,65.0,19.0,0.0,0.0,0.0,0.0,0.0,0.05517163431881333,0.0,0.05517163431881333
6838,2024-03-01,Mar 2024,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
6839,2024-03-01,Mar 2024,AMR,Region of the Americas,United States of America,USA,116.0,116.0,1.0,0.0,0.0,0.008620689655172414,0.0,0.03130036074329001,0.0002182331490630647,0.04709553622664742
6840,2024-03-01,Mar 2024,AMR,Region of the Americas,Uruguay,URY,113.0,113.0,0.0,1.0,0.008849557522123894,0.0,0.0002240263004509898,0.04832064856410223,0.0,0.03211785574573933
6841,2024-03-01,Mar 2024,EMR,Eastern Mediterranean Region,Afghanistan,AFG,157.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02322216460332516,0.0,0.02322216460332516
6842,2024-03-01,Mar 2024,EMR,Eastern Mediterranean Region,Pakistan,PAK,282.0,,,,,,,,,
6843,2024-03-01,Mar 2024,EMR,Eastern Mediterranean Region,Saudi Arabia,SAU,1426.0,855.0,,0.0,0.0,,0.0,0.002583528917436818,,
6844,2024-03-01,Mar 2024,EMR,Eastern Mediterranean Region,Sudan,SDN,488.0,,,2.0,0.004098360655737705,,0.0004967164236831158,0.01472564748760363,,
6845,2024-03-01,Mar 2024,EUR,European Region,Albania,ALB,0.0,,,0.0,,,0.0,1.0,,
6846,2024-03-01,Mar 2024,EUR,European Region,Andorra,AND,0.0,,,0.0,,,0.0,1.0,,
6847,2024-03-01,Mar 2024,EUR,European Region,Armenia,ARM,0.0,,,0.0,,,0.0,1.0,,
6848,2024-03-01,Mar 2024,EUR,European Region,Austria,AUT,0.0,,,0.0,,,0.0,1.0,,
6849,2024-03-01,Mar 2024,EUR,European Region,Azerbaijan,AZE,0.0,,,0.0,,,0.0,1.0,,
6850,2024-03-01,Mar 2024,EUR,European Region,Belarus,BLR,0.0,,,0.0,,,0.0,1.0,,
6851,2024-03-01,Mar 2024,EUR,European Region,Belgium,BEL,0.0,,,0.0,,,0.0,1.0,,
6852,2024-03-01,Mar 2024,EUR,European Region,Bosnia and Herzegovina,BIH,0.0,,,0.0,,,0.0,1.0,,
6853,2024-03-01,Mar 2024,EUR,European Region,Bulgaria,BGR,0.0,,,0.0,,,0.0,1.0,,
6854,2024-03-01,Mar 2024,EUR,European Region,Croatia,HRV,0.0,,,0.0,,,0.0,1.0,,
6855,2024-03-01,Mar 2024,EUR,European Region,Cyprus,CYP,0.0,,,0.0,,,0.0,1.0,,
6856,2024-03-01,Mar 2024,EUR,European Region,Czechia,CZE,0.0,,,0.0,,,0.0,1.0,,
6857,2024-03-01,Mar 2024,EUR,European Region,Denmark,DNK,0.0,,,0.0,,,0.0,1.0,,
6858,2024-03-01,Mar 2024,EUR,European Region,Estonia,EST,0.0,,,0.0,,,0.0,1.0,,
6859,2024-03-01,Mar 2024,EUR,European Region,Finland,FIN,0.0,,,0.0,,,0.0,1.0,,
6860,2024-03-01,Mar 2024,EUR,European Region,France,FRA,0.0,,,0.0,,,0.0,1.0,,
6861,2024-03-01,Mar 2024,EUR,European Region,Georgia,GEO,0.0,,,0.0,,,0.0,1.0,,
6862,2024-03-01,Mar 2024,EUR,European Region,Germany,DEU,0.0,,,0.0,,,0.0,1.0,,
6863,2024-03-01,Mar 2024,EUR,European Region,Greece,GRC,0.0,,,0.0,,,0.0,1.0,,
6864,2024-03-01,Mar 2024,EUR,European Region,Holy See,VAT,0.0,,,0.0,,,0.0,1.0,,
6865,2024-03-01,Mar 2024,EUR,European Region,Hungary,HUN,0.0,,,0.0,,,0.0,1.0,,
6866,2024-03-01,Mar 2024,EUR,European Region,Iceland,ISL,0.0,,,0.0,,,0.0,1.0,,
6867,2024-03-01,Mar 2024,EUR,European Region,Ireland,IRL,0.0,,,0.0,,,0.0,1.0,,
6868,2024-03-01,Mar 2024,EUR,European Region,Israel,ISR,0.0,,,0.0,,,0.0,1.0,,
6869,2024-03-01,Mar 2024,EUR,European Region,Italy,ITA,0.0,,,0.0,,,0.0,1.0,,
6870,2024-03-01,Mar 2024,EUR,European Region,Kazakhstan,KAZ,0.0,,,0.0,,,0.0,1.0,,
6871,2024-03-01,Mar 2024,EUR,European Region,Kyrgyzstan,KGZ,0.0,,,0.0,,,0.0,1.0,,
6872,2024-03-01,Mar 2024,EUR,European Region,Latvia,LVA,0.0,,,0.0,,,0.0,1.0,,
6873,2024-03-01,Mar 2024,EUR,European Region,Liechtenstein,LIE,0.0,,,0.0,,,0.0,1.0,,
6874,2024-03-01,Mar 2024,EUR,European Region,Lithuania,LTU,0.0,,,0.0,,,0.0,1.0,,
6875,2024-03-01,Mar 2024,EUR,European Region,Luxembourg,LUX,0.0,,,0.0,,,0.0,1.0,,
6876,2024-03-01,Mar 2024,EUR,European Region,Malta,MLT,0.0,,,0.0,,,0.0,1.0,,
6877,2024-03-01,Mar 2024,EUR,European Region,Mayotte,MYT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975
6878,2024-03-01,Mar 2024,EUR,European Region,Monaco,MCO,0.0,,,0.0,,,0.0,1.0,,
6879,2024-03-01,Mar 2024,EUR,European Region,Montenegro,MNE,0.0,,,0.0,,,0.0,1.0,,
6880,2024-03-01,Mar 2024,EUR,European Region,Netherlands (Kingdom of the),NLD,0.0,,,0.0,,,0.0,1.0,,
6881,2024-03-01,Mar 2024,EUR,European Region,North Macedonia,MKD,0.0,,,0.0,,,0.0,1.0,,
